Name,Voltage (kV),Duration (minutes),Outage Type,Cause,year
Chenoweth-Goldendale No 1 115kV line,115.0,9,Auto,Unknown,2024
Chenoweth-Spearfish section of Chenoweth-Goldendale No 1 115kV line,115.0,9,Auto,Unknown,2024
E. E. Clouse tap to Chenoweth-Goldendale No 1 115kV line,115.0,9,Auto,Unknown,2024
E. E. Clouse-Goldendale section of Chenoweth-Goldendale No 1 115kV line,115.0,9,Auto,Unknown,2024
Spearfish tap to Chenoweth-Goldendale No 1 115kV line,115.0,9,Auto,Unknown,2024
Spearfish-E. E. Clouse section of Chenoweth-Goldendale No 1 115kV line,115.0,9,Auto,Unknown,2024
Longview-Chemical No 1 230kV line,230.0,175,Auto,Other,2024
Coyote Springs-Slatt No 1 500kV line,500.0,5,Auto,Unknown,2024
Columbia Falls-Kalispell No 1 115kV line,115.0,3,Auto,Other,2024
Lower Monumental-Hanford No 1 500kV line,500.0,4,Auto,Weather,2024
Grand Coulee-Westside AVA No 1 230kV line,230.0,1015,Auto,Weather,2024
Vantage-Pomona Heights No 1 230kV line,230.0,403,Auto,Weather,2024
Mission-Pendleton section of Walla Walla-Pendleton No 1 69kV line,69.0,133,Auto,Weather,2024
Walla Walla-Pendleton No 1 69kV line,69.0,133,Auto,Weather,2024
The Dalles PH-Big Eddy No 6 230kV line,230.0,24,Auto,Other,2024
John Day-Grizzly No 1 500kV line,500.0,1386,Auto,Unknown,2024
Chehalis-Raymond No 1 115kV line,115.0,9611,Auto,Tree Blown,2024
Holcomb-Raymond section of Chehalis-Raymond No 1 115kV line,115.0,9611,Auto,Tree Blown,2024
North Mountain-Snohomish No 1 230kV line,230.0,295,Auto,Weather,2024
Celilo-Sylmar Pole No 3 1000kV line,1000.0,7,Auto,Unknown,2024
Celilo-Sylmar Pole No 3 1000kV line,1000.0,856,Auto,Other,2024
Cannon Beach-Seaside section of Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Garibaldi-Mohler section of Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Mohler-Nehalem section of Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Nehalem-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Seaside-Warrenton section of Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Warrenton-PACW Astoria section of Tillamook-PACW Astoria No 1 115kV line,115.0,4,Auto,Wind,2024
Shelton-Fairmount No 4 230kV line,230.0,3,Auto,Weather,2024
Cannon Beach-Seaside section of Tillamook-PACW Astoria No 1 115kV line,115.0,698,Auto,Wind,2024
Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,115.0,341,Auto,Wind,2024
Garibaldi-Mohler section of Tillamook-PACW Astoria No 1 115kV line,115.0,698,Auto,Wind,2024
Mohler-Nehalem section of Tillamook-PACW Astoria No 1 115kV line,115.0,698,Auto,Wind,2024
Nehalem-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,115.0,698,Auto,Wind,2024
Seaside-Warrenton section of Tillamook-PACW Astoria No 1 115kV line,115.0,698,Auto,Wind,2024
Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,341,Auto,Wind,2024
Tillamook-PACW Astoria No 1 115kV line,115.0,698,Auto,Wind,2024
Warrenton-PACW Astoria section of Tillamook-PACW Astoria No 1 115kV line,115.0,698,Auto,Wind,2024
Holcomb-Oxbow section of Holcomb-Naselle No 1 115kV line,115.0,145,Auto,Tree Blown,2024
Holcomb-Naselle No 1 115kV line,115.0,534,Auto,Tree Blown,2024
Oxbow-Naselle section of Holcomb-Naselle No 1 115kV line,115.0,534,Auto,Tree Blown,2024
Box Canyon-Cusick section of Box Canyon-Usk 115kV line,115.0,544,Auto,Unknown,2024
Box Canyon-Usk 115kV line,115.0,544,Auto,Unknown,2024
Cusick-Usk section of Box Canyon-Usk 115kV line,115.0,544,Auto,Unknown,2024
Dayton tap to Olympia-Shelton No 1 115kV line,115.0,283,Auto,Weather,2024
Dayton-Shelton section of Olympia-Shelton No 1 115kV line,115.0,283,Auto,Weather,2024
Olympia-Dayton section of Olympia-Shelton No 1 115kV line,115.0,283,Auto,Weather,2024
Olympia-Shelton No 1 115kV line,115.0,283,Auto,Weather,2024
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,300,Auto,Wind,2024
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,3059,Auto,Wind,2024
Hot Springs-Rattlesnake No 1 230kV line,230.0,3059,Auto,Wind,2024
Celilo-Sylmar Pole No 3 1000kV line,1000.0,257,Auto,Other,2024
Mossyrock-Chehalis No 1 230kV line,230.0,355,Auto,Tree Blown,2024
Celilo-Sylmar Pole No 4 1000kV line,1000.0,5,Auto,Unknown,2024
Celilo-Sylmar Pole No 4 1000kV line,1000.0,418,Auto,Other,2024
Fairview-Rogue No 1 230kV line,230.0,3,Auto,Unknown,2024
Cannon Beach-Seaside section of Tillamook-PACW Astoria No 1 115kV line,115.0,14,Auto,Unknown,2024
Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,115.0,11,Auto,Unknown,2024
Garibaldi-Mohler section of Tillamook-PACW Astoria No 1 115kV line,115.0,24,Auto,Unknown,2024
Mohler-Nehalem section of Tillamook-PACW Astoria No 1 115kV line,115.0,15,Auto,Unknown,2024
Nehalem-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,115.0,844,Auto,Unknown,2024
Seaside-Warrenton section of Tillamook-PACW Astoria No 1 115kV line,115.0,7,Auto,Unknown,2024
Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,11,Auto,Unknown,2024
Tillamook-PACW Astoria No 1 115kV line,115.0,844,Auto,Unknown,2024
Warrenton-PACW Astoria section of Tillamook-PACW Astoria No 1 115kV line,115.0,28,Auto,Unknown,2024
Rivergate-Keeler No 1&2 230kV line,230.0,784,Auto,Unknown,2024
Battleground-Cherry Grove section of Pioneer-Cherry Grove 115kV line,115.0,136,Auto,Unknown,2024
Pioneer-Battleground section of Pioneer-Cherry Grove 115kV line,115.0,136,Auto,Unknown,2024
Pioneer-Cherry Grove 115kV line,115.0,136,Auto,Unknown,2024
Lookout Point PH-Lookout Point No 1 115kV line,115.0,981,Auto,Other,2024
Hauser-Glasgow section of Reedsport-Fairview No 1 115kV line,115.0,142,Auto,Unknown,2024
Reedsport-Fairview No 1 115kV line,115.0,142,Auto,Unknown,2024
Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,1,Auto,Unknown,2024
Forest Grove-Tillamook No 1 115kV line,115.0,2076,Auto,Unknown,2024
South Fork tap to Forest Grove-Tillamook No 1 115kV line,115.0,861,Auto,Unknown,2024
South Fork-Tillamook section of Forest Grove-Tillamook No 1 115kV line,115.0,2076,Auto,Unknown,2024
Thatcher Junction tap to Forest Grove-Tillamook No 1 115kV line,115.0,1,Auto,Unknown,2024
Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,1,Auto,Unknown,2024
Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,1,Auto,Unknown,2024
Timber-South Fork section of Forest Grove-Tillamook No 1 115kV line,115.0,861,Auto,Unknown,2024
Carlton-Tillamook No 1 230kV line,230.0,426,Auto,Unknown,2024
Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,115.0,561,Auto,Unknown,2024
Garibaldi-Mohler section of Tillamook-PACW Astoria No 1 115kV line,115.0,844,Auto,Unknown,2024
Mohler-Nehalem section of Tillamook-PACW Astoria No 1 115kV line,115.0,538,Auto,Unknown,2024
Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,561,Auto,Unknown,2024
Tillamook-PACW Astoria No 1 115kV line,115.0,844,Auto,Unknown,2024
Keeler-Allston No 1 500kV line,500.0,2174,Auto,Tree Blown,2024
Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,5,Auto,Unknown,2024
Forest Grove-Tillamook No 1 115kV line,115.0,784,Auto,Unknown,2024
Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,784,Auto,Unknown,2024
Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,784,Auto,Unknown,2024
Allston-Delena section of Allston-Driscoll No 2 115kV line,115.0,194,Auto,Unknown,2024
Allston-Driscoll No 2 115kV line,115.0,194,Auto,Unknown,2024
Conyers tap to Allston-Driscoll No 2 115kV line,115.0,194,Auto,Unknown,2024
Conyers-Mist section of Allston-Driscoll No 2 115kV line,115.0,194,Auto,Unknown,2024
Delena-Conyers section of Allston-Driscoll No 2 115kV line,115.0,194,Auto,Unknown,2024
Mist tap to Allston-Driscoll No 2 115kV line,115.0,194,Auto,Unknown,2024
Mist-Driscoll section of Allston-Driscoll No 2 115kV line,115.0,194,Auto,Unknown,2024
Lexington-Shawnee 115kV line,115.0,649,Auto,Unknown,2024
Loup Loup-Twisp section of Okanogan-Twisp 115kV line,115.0,6,Auto,Weather,2024
Malott-Loup Loup section of Okanogan-Twisp 115kV line,115.0,6,Auto,Weather,2024
Okanogan-Malott section of Okanogan-Twisp 115kV line,115.0,6,Auto,Weather,2024
Okanogan-Twisp 115kV line,115.0,6,Auto,Weather,2024
Winthrop-Twisp No 1 115kV line,115.0,138,Auto,Weather,2024
Forest Grove-Tillamook No 1 115kV line,115.0,107,Auto,Other,2024
Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,107,Auto,Other,2024
Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,7,Auto,Foreign Trouble,2024
Forest Grove-Tillamook No 1 115kV line,115.0,7,Auto,Foreign Trouble,2024
South Fork tap to Forest Grove-Tillamook No 1 115kV line,115.0,7,Auto,Foreign Trouble,2024
Thatcher Junction tap to Forest Grove-Tillamook No 1 115kV line,115.0,7,Auto,Foreign Trouble,2024
Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,7,Auto,Foreign Trouble,2024
Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,7,Auto,Foreign Trouble,2024
Timber-South Fork section of Forest Grove-Tillamook No 1 115kV line,115.0,7,Auto,Foreign Trouble,2024
Midway-Priest Rapids No 1 230kV line,230.0,62,Auto,Unknown,2024
Garrison-Anaconda No 1 230kV line,230.0,10246,Auto,Unknown,2025
Macks Inn-Madison No 1 115kV line,115.0,21,Auto,Weather,2025
Usk-Pine Street 115kV line,115.0,500,Auto,Unknown,2025
Coburg (EWEB)-Spring Creek (EWEB) 115kV line,115.0,141,Auto,Unknown,2025
Coburg (EWEB)-McKenzie (EWEB) 115kV line,115.0,141,Auto,Unknown,2025
Bald Mountain tap-Underwood section of Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,5,Auto,Other,2025
Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,5,Auto,Other,2025
Cusick-Boundary section of Usk-Boundary No 1 230kV line,230.0,175,Auto,Tree Blown,2025
Usk-Boundary No 1 230kV line,230.0,176,Auto,Tree Blown,2025
Usk-Cusick section of Usk-Boundary No 1 230kV line,230.0,176,Auto,Tree Blown,2025
Addy-Cusick No 1 230kV line,230.0,1659,Auto,Tree Blown,2025
Celilo-Sylmar Pole No 3 1000kV line,1000.0,756,Auto,Unknown,2025
Celilo-Sylmar Pole No 4 1000kV line,1000.0,756,Auto,Unknown,2025
Grand Coulee-Foster Creek No 1 115kV line,115.0,34,Auto,Unknown,2025
Grand Coulee-Nilles Corner section of Grand Coulee-Foster Creek No 1 115kV line,115.0,34,Auto,Unknown,2025
Celilo-Sylmar Pole No 3 1000kV line,1000.0,10,Auto,Unknown,2025
Clarkston tap to Tucannon River-North Lewiston No 1 115kV line,115.0,130,Auto,Unknown,2025
Clarkston-North Lewiston section of Tucannon River-North Lewiston No 1 115kV line,115.0,130,Auto,Unknown,2025
Pomeroy tap to Tucannon River-North Lewiston No 1 115kV line,115.0,747,Auto,Unknown,2025
Pomeroy-Clarkston section of Tucannon River-North Lewiston No 1 115kV line,115.0,751,Auto,Unknown,2025
Tucannon River-North Lewiston No 1 115kV line,115.0,751,Auto,Unknown,2025
Tucannon River-Pomeroy section of Tucannon River-North Lewiston No 1 115kV line,115.0,747,Auto,Unknown,2025
Eugene-Lane No 1 115kV line,115.0,390,Auto,Other,2025
Driscoll-Astoria No 1 115kV line,115.0,2,Auto,Other,2025
Fern Hill-Astoria section of Driscoll-Astoria No 1 115kV line,115.0,2,Auto,Other,2025
Knappa-Fern Hill section of Driscoll-Astoria No 1 115kV line,115.0,2,Auto,Other,2025
Green Peter-Foster tap section of Green Peter-Lebanon No 1 115kV line,115.0,5237,Auto,Other,2025
Green Peter-Lebanon No 1 115kV line,115.0,5237,Auto,Other,2025
Port Angeles-Sappho No 1 115kV line,115.0,932,Auto,Tree Blown,2025
Port Angeles-Silverado section of Port Angeles-Sappho No 1 115kV line,115.0,1,Auto,Tree Blown,2025
Silverado tap to Port Angeles-Sappho No 1 115kV line,115.0,1,Auto,Tree Blown,2025
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,115.0,932,Auto,Tree Blown,2025
Grassland-Slatt No 1 500kV line,500.0,382,Auto,Unknown,2025
Cougar-Carmen Smith section of Cougar-Holden Creek No 1 115kV line,115.0,155,Auto,Weather,2025
Cougar-Holden Creek No 1 115kV line,115.0,155,Auto,Weather,2025
Captain Jack-Olinda No 1 500kV line,500.0,1108,Auto,Weather,2025
Grandview-Prosser section of Grandview-Red Mountain No 1 115kV line,115.0,1,Auto,Other,2025
Grandview-Red Mountain No 1 115kV line,115.0,1,Auto,Other,2025
Columbia Falls-Stillwater section of Columbia Falls-Trego No 1 115kV line,115.0,100,Auto,Other,2025
Columbia Falls-Trego No 1 115kV line,115.0,100,Auto,Other,2025
Stillwater tap to Columbia Falls-Trego No 1 115kV line,115.0,100,Auto,Other,2025
Stillwater-Trego section of Columbia Falls-Trego No 1 115kV line,115.0,100,Auto,Other,2025
Columbia Falls-Kalispell No 1 115kV line,115.0,174,Auto,Tree Blown,2025
Port Angeles-Sappho No 1 115kV line,115.0,319,Auto,Tree Blown,2025
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,115.0,319,Auto,Tree Blown,2025
Swan Valley-Goshen No 1 161kV line,161.0,2808,Auto,Foreign Trouble,2025
Marcola A500-Alvey section of Santiam-Alvey No 1&2 230kV line,230.0,211,Auto,Tree Blown,2025
Santiam-Alvey No 1&2 230kV line,230.0,211,Auto,Tree Blown,2025
Santiam-Marcola A500 section of Santiam-Alvey No 1&2 230kV line,230.0,90,Auto,Tree Blown,2025
Driscoll-Astoria No 1 115kV line,115.0,700,Auto,Weather,2025
Fern Hill-Astoria section of Driscoll-Astoria No 1 115kV line,115.0,43,Auto,Weather,2025
Knappa-Fern Hill section of Driscoll-Astoria No 1 115kV line,115.0,700,Auto,Weather,2025
Santiam-Toledo No 1 230kV line,230.0,396,Auto,Tree Blown,2025
Santiam-Wren section of Santiam-Toledo No 1 230kV line,230.0,336,Auto,Tree Blown,2025
Wren tap to Santiam-Toledo No 1 230kV line,230.0,336,Auto,Tree Blown,2025
Wren-Toledo section of Santiam-Toledo No 1 230kV line,230.0,396,Auto,Tree Blown,2025
Lower Monumental-Little Goose No 1 500kV line,500.0,9,Auto,Weather,2025
Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,115.0,116,Auto,Weather,2025
Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,116,Auto,Weather,2025
Tillamook-PACW Astoria No 1 115kV line,115.0,116,Auto,Weather,2025
Toledo-Wendson No 1 230kV line,230.0,1847,Auto,Tree Blown,2025
Carlton-Tillamook No 1 230kV line,230.0,42,Auto,Weather,2025
Chehalis-Pe Ell section of Chehalis-Raymond No 1 115kV line,115.0,109,Auto,Tree Blown,2025
Chehalis-Raymond No 1 115kV line,115.0,942,Auto,Tree Blown,2025
Holcomb-Raymond section of Chehalis-Raymond No 1 115kV line,115.0,942,Auto,Tree Blown,2025
Pe Ell tap to Chehalis-Raymond No 1 115kV line,115.0,109,Auto,Tree Blown,2025
Pe Ell-Holcomb section of Chehalis-Raymond No 1 115kV line,115.0,877,Auto,Tree Blown,2025
Knight-Ostrander No 1 500kV line,500.0,665,Auto,Tree Blown,2025
Hagen tap to Naselle-Tarlett No 2 115kV line,115.0,1035,Auto,Weather,2025
Hagen-Tarlett section of Naselle-Tarlett No 2 115kV line,115.0,1035,Auto,Weather,2025
Naselle-Hagen section of Naselle-Tarlett No 2 115kV line,115.0,1035,Auto,Weather,2025
Naselle-Tarlett No 2 115kV line,115.0,1035,Auto,Weather,2025
Blue River tap to Cougar-Holden Creek No 1 115kV line,115.0,1,Auto,Tree Blown,2025
Blue River-Holden Creek section of Cougar-Holden Creek No 1 115kV line,115.0,1,Auto,Tree Blown,2025
Carmen Smith tap to Cougar-Holden Creek No 1 115kV line,115.0,628,Auto,Tree Blown,2025
Carmen Smith-Blue River section of Cougar-Holden Creek No 1 115kV line,115.0,628,Auto,Tree Blown,2025
Cougar-Carmen Smith section of Cougar-Holden Creek No 1 115kV line,115.0,672,Auto,Tree Blown,2025
Cougar-Holden Creek No 1 115kV line,115.0,672,Auto,Tree Blown,2025
Dayton tap to Olympia-Shelton No 1 115kV line,115.0,204,Auto,Tree Blown,2025
Dayton-Shelton section of Olympia-Shelton No 1 115kV line,115.0,204,Auto,Tree Blown,2025
Olympia-Dayton section of Olympia-Shelton No 1 115kV line,115.0,204,Auto,Tree Blown,2025
Olympia-Shelton No 1 115kV line,115.0,204,Auto,Tree Blown,2025
Schultz-Raver No 1 500kV line,500.0,222,Auto,Other,2025
Hatwai-AVA North Lewiston No 1 230kV line,230.0,1099,Auto,Other,2025
Garrison-NWE Ovando No 1 230kV line,230.0,497,Auto,Other,2025
Midway-PACW Union Gap No 1 230kV line,230.0,659,Auto,Other,2025
Dayton tap to Walla Walla-Tucannon River No 1 115kV line,115.0,135,Auto,Foreign Trouble,2025
Dayton-Tucannon River section of Walla Walla-Tucannon River No 1 115kV line,115.0,135,Auto,Foreign Trouble,2025
Walla Walla-Dayton section of Walla Walla-Tucannon River No 1 115kV line,115.0,57434,Auto,Foreign Trouble,2025
Walla Walla-Tucannon River No 1 115kV line,115.0,57434,Auto,Foreign Trouble,2025
Hooper Springs-Lanes Creek section of Hooper Springs-Tincup 115kV line,115.0,135,Auto,Tree Blown,2025
Hooper Springs-Tincup 115kV line,115.0,135,Auto,Tree Blown,2025
Lanes Creek-Tincup section of Hooper Springs-Tincup 115kV line,115.0,135,Auto,Tree Blown,2025
Freedom-Dry Creek section of Snake River-Dry Creek No 1 115kV line,115.0,133,Auto,Tree Blown,2025
Snake River-Dry Creek No 1 115kV line,115.0,133,Auto,Tree Blown,2025
Snake River-Freedom section of Snake River-Dry Creek No 1 115kV line,115.0,133,Auto,Tree Blown,2025
Hoback-Rafter J section of Snake River-Jackson No 1 115kV line,115.0,46,Auto,Tree Blown,2025
Rafter J-Jackson section of Snake River-Jackson No 1 115kV line,115.0,46,Auto,Tree Blown,2025
Snake River-Hoback section of Snake River-Jackson No 1 115kV line,115.0,46,Auto,Tree Blown,2025
Snake River-Jackson No 1 115kV line,115.0,46,Auto,Tree Blown,2025
Snake River-Tincup No 1 115kV line,115.0,135,Auto,Tree Blown,2025
Columbia Falls-Trego No 1 115kV line,115.0,3,Auto,Unknown,2025
Stillwater tap to Columbia Falls-Trego No 1 115kV line,115.0,3,Auto,Unknown,2025
Tacoma-Covington No 4 230kV line,230.0,1,Auto,Weather,2025
Meeker-North Woodland 115kV line,115.0,114,Auto,Unknown,2025
Broadview-Garrison No 1 500kV line,500.0,1404,Auto,Lightning,2025
Broadview-Garrison No 2 500kV line,500.0,1401,Auto,Lightning,2025
Canal-Jackson section of Canal-Second Lift No 2 34.5kV line,34.5,179,Auto,Foreign Trouble,2025
Canal-Second Lift No 2 34.5kV line,34.5,179,Auto,Foreign Trouble,2025
Jackson tap to Canal-Second Lift No 2 34.5kV line,34.5,179,Auto,Foreign Trouble,2025
Jackson-Second Lift section of Canal-Second Lift No 2 34.5kV line,34.5,179,Auto,Foreign Trouble,2025
Garrison-Taft No 1 500kV line,500.0,7,Auto,Other,2025
Schultz-Raver No 1 500kV line,500.0,209,Auto,Foreign Trouble,2025
McNary PH-McNary No 6 115kV line,115.0,75,Auto,Unknown,2025
South Tacoma-Southwest No 1 230kV line,230.0,531,Auto,Tree Blown,2025
Box Canyon tap to Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2025
Box Canyon-Metaline Falls section of Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2025
Colville-Boundary No 1 115kV line,115.0,75,Auto,Tree Blown,2025
Colville-Spirit section of Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2025
Metaline Falls tap to Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2025
Metaline Falls-Boundary section of Colville-Boundary No 1 115kV line,115.0,75,Auto,Tree Blown,2025
Spirit tap to Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2025
Spirit-Box Canyon section of Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2025
Addy-AVA Gifford No 1 115kV line,115.0,610,Auto,Other,2025
Box Canyon-Cusick section of Box Canyon-Usk 115kV line,115.0,202,Auto,Unknown,2025
Box Canyon-Usk 115kV line,115.0,202,Auto,Unknown,2025
Cusick-Usk section of Box Canyon-Usk 115kV line,115.0,114,Auto,Unknown,2025
Addy-AVA Gifford No 1 115kV line,115.0,340,Auto,Other,2025
Addy-AVA Gifford No 1 115kV line,115.0,399,Auto,Other,2025
Addy-AVA Gifford No 1 115kV line,115.0,658,Auto,Other,2025
Addy-AVA Gifford No 1 115kV line,115.0,495,Auto,Other,2025
Hopkins Ridge-Tucannon River No 1 115kV line,115.0,249,Auto,Unknown,2025
Midway-Priest Rapids No 2 230kV line,230.0,118,Auto,Unknown,2025
Dayton tap to Olympia-Shelton No 1 115kV line,115.0,248,Auto,Tree Blown,2025
Dayton-Shelton section of Olympia-Shelton No 1 115kV line,115.0,248,Auto,Tree Blown,2025
Olympia-Dayton section of Olympia-Shelton No 1 115kV line,115.0,248,Auto,Tree Blown,2025
Olympia-Shelton No 1 115kV line,115.0,248,Auto,Tree Blown,2025
Driscoll-Astoria No 1 115kV line,115.0,1596,Auto,Tree Blown,2025
Driscoll-Knappa section of Driscoll-Astoria No 1 115kV line,115.0,1596,Auto,Tree Blown,2025
Fern Hill-Astoria section of Driscoll-Astoria No 1 115kV line,115.0,13,Auto,Tree Blown,2025
Knappa-Fern Hill section of Driscoll-Astoria No 1 115kV line,115.0,13,Auto,Tree Blown,2025
John Day-Grizzly No 1 500kV line,500.0,11,Auto,Unknown,2025
Minidoka PH-American Falls 138kV line,138.0,103,Auto,Unknown,2025
Dixonville-Meridian No 1 500kV line,500.0,13,Auto,Other,2025
