Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,year,Month,Alert Criteria,Event Month,dt_begin,dt_restore,duration_minutes
12/29/2021,11:00:00,12/29/2021,12:00:00,Nevada: Clark County;,WECC,System Operations,0,0,2021,December,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2021-12-29 11:00:00,2021-12-29 12:00:00,60.0
01/01/2022,12:36:00,01/01/2022,14:12:00,Washington: Thurston County;,WECC,System Operations,0,0,2022,January," Damage or destruction of a Facility within its Reliability Coordinator Area, Balancing Authority Area or Transmission Operator Area that results in action(s) to avoid a Bulk Electric System Emergency.",,2022-01-01 12:36:00,2022-01-01 14:12:00,96.0
01/01/2022,12:36:00,01/02/2022,19:43:00,Washington: Thurston County;,WECC,System Operations,0,0,2022,January," Damage or destruction of a Facility within its Reliability Coordinator Area, Balancing Authority Area or Transmission Operator Area that results in action(s) to avoid a Bulk Electric System Emergency.",,2022-01-01 12:36:00,2022-01-02 19:43:00,1867.0
01/02/2022,13:21:00,01/02/2022,17:38:00,California: Tuolumne County;,WECC,Severe Weather,3,1706,2022,January,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2022-01-02 13:21:00,2022-01-02 17:38:00,257.0
01/03/2022,12:45:00,01/03/2022,12:46:00,Washington: Thurston County;,WECC,Vandalism,0,0,2022,January,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2022-01-03 12:45:00,2022-01-03 12:46:00,1.0
01/14/2022,08:34:00,01/14/2022,08:42:00,Texas: Potter County; New Mexico:,TRE/WECC,Transmission Interruption,0,0,2022,January,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2022-01-14 08:34:00,2022-01-14 08:42:00,8.0
01/24/2022,10:27:00,01/24/2022,10:51:00,Washington: Chelan County;,WECC,System Operations,0,0,2022,January,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2022-01-24 10:27:00,2022-01-24 10:51:00,24.0
01/27/2022,11:30:00,01/27/2022,11:31:00,Nevada: Clark County;,WECC,Vandalism,0,0,2022,January," Damage or destruction of a Facility within its Reliability Coordinator Area, Balancing Authority Area or Transmission Operator Area that results in action(s) to avoid a Bulk Electric System Emergency.",,2022-01-27 11:30:00,2022-01-27 11:31:00,1.0
01/28/2022,15:41:00,01/28/2022,21:30:00,"Colorado: Douglas County, Pueblo County, El Paso County, Prowers County;",WECC,Transmission Interruption,0,0,2022,January,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2022-01-28 15:41:00,2022-01-28 21:30:00,349.0
02/01/2022,12:13:00,02/01/2022,12:25:00,California: Yuba County;,WECC,System Operations,10,8124,2022,February,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2022-02-01 12:13:00,2022-02-01 12:25:00,12.0
02/12/2022,16:29:00,02/12/2022,16:30:00,California: Alameda County;,WECC,Vandalism,Unknown,Unknown,2022,February,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2022-02-12 16:29:00,2022-02-12 16:30:00,1.0
02/24/2022,01:09:00,02/24/2022,02:59:00,"California: San Bernardino County, Kern County, Solano County, San Diego County;",WECC,System Operations,246,0,2022,February,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2022-02-24 01:09:00,2022-02-24 02:59:00,110.0
02/26/2022,11:15:00,02/26/2022,17:00:00,Washington: Grant County;,WECC,Actual Physical Attack,0,0,2022,February,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2022-02-26 11:15:00,2022-02-26 17:00:00,345.0
03/15/2022,18:53:00,03/15/2022,20:33:00,California: Lake County;,WECC,Vandalism,10,3958,2022,March,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2022-03-15 18:53:00,2022-03-15 20:33:00,100.0
03/16/2022,11:28:00,03/16/2022,11:29:00,California: Sacramento County;,WECC,Vandalism,0,0,2022,March,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-03-16 11:28:00,2022-03-16 11:29:00,1.0
04/11/2022,09:15:00,04/13/2022,08:00:00,"Oregon: Multnomah County, Clackamas County, Marion County, Yamhill County, Washington County;",WECC,Severe Weather,3140,73717,2022,April,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2022-04-11 09:15:00,2022-04-13 08:00:00,2805.0
04/11/2022,21:37:00,04/11/2022,22:14:00,California: Riverside County;,WECC,Actual Physical Attack,2,1337,2022,April,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-04-11 21:37:00,2022-04-11 22:14:00,37.0
04/14/2022,05:59:00,04/14/2022,06:13:00,California: Los Angeles County;,WECC,Transmission Interruption,164,262268,2022,April,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2022-04-14 05:59:00,2022-04-14 06:13:00,14.0
04/16/2022,05:30:00,04/16/2022,11:38:00,California: Shasta County;,WECC,System Operations,0,0,2022,April,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,,2022-04-16 05:30:00,2022-04-16 11:38:00,368.0
04/22/2022,23:16:00,04/24/2022,16:00:00,"North Dakota: Mountrail County, Williams County, Ward County, Burke County, Bottineau County, McLean County, Walsh County, Bowman County, Stark County, Dunn County, Mercer County; Montana: Wibaux County, Richland County;",WECC/MRO,Severe Weather,Unknown,Unknown,2022,April,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2022-04-22 23:16:00,2022-04-24 16:00:00,2444.0
04/26/2022,08:54:00,04/26/2022,08:55:00,California: Sacramento County;,WECC,Vandalism,0,0,2022,April,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2022-04-26 08:54:00,2022-04-26 08:55:00,1.0
04/29/2022,07:05:00,04/29/2022,07:06:00,California:,WECC,Vandalism,0,0,2022,April,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2022-04-29 07:05:00,2022-04-29 07:06:00,1.0
05/02/2022,14:24:00,05/02/2022,14:25:00,California:,WECC,Vandalism,Unknown,0,2022,May,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-05-02 14:24:00,2022-05-02 14:25:00,1.0
05/16/2022,05:00:00,05/16/2022,05:01:00,"California: Solano County, Santa Clara County;",WECC,Vandalism,0,0,2022,May,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-05-16 05:00:00,2022-05-16 05:01:00,1.0
05/16/2022,16:03:00,05/16/2022,19:32:00,Arizona: Pima County;,WECC,System Operations,0,0,2022,May,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more; Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2022-05-16 16:03:00,2022-05-16 19:32:00,209.0
05/18/2022,17:00:00,05/31/2022,12:00:00,New Mexico: San Juan County;,WECC,Fuel Supply Deficiency,560,0,2022,May,Fuel supply emergencies that could impact electric power system adequacy or reliability,,2022-05-18 17:00:00,2022-05-31 12:00:00,18420.0
05/18/2022,11:00:00,05/18/2022,16:34:00,Idaho: Madison County;,WECC,Vandalism,0,0,2022,May,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-05-18 11:00:00,2022-05-18 16:34:00,334.0
05/25/2022,06:42:00,05/25/2022,06:43:00,California: Siskiyou County;,WECC,Actual Physical Attack,0,0,2022,May,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-05-25 06:42:00,2022-05-25 06:43:00,1.0
05/27/2022,07:56:00,05/27/2022,08:38:00,Arizona: California: Nevada: New Mexico:,WECC,System Operations,0,0,2022,May,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2022-05-27 07:56:00,2022-05-27 08:38:00,42.0
05/30/2022,14:10:00,05/31/2022,05:58:00,California: San Diego County;,WECC,System Operations,0,0,2022,May,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,,2022-05-30 14:10:00,2022-05-31 05:58:00,948.0
06/01/2022,10:47:00,06/01/2022,10:48:00,Utah: California: Oregon: Umatilla County;,WECC,Vandalism,0,0,2022,June,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-06-01 10:47:00,2022-06-01 10:48:00,1.0
06/05/2022,15:20:00,06/05/2022,20:12:00,California:,WECC,Generation Inadequacy,Unknown,Unknown,2022,June,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic,,2022-06-05 15:20:00,2022-06-05 20:12:00,292.0
06/06/2022,10:21:00,06/06/2022,10:24:00,California: Shasta County;,WECC,System Operations,13,4000,2022,June,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2022-06-06 10:21:00,2022-06-06 10:24:00,3.0
06/09/2022,07:00:00,06/09/2022,07:05:00,Oregon: Douglas County; Washington: Idaho: Utah: Wyoming:,WECC,Vandalism,0,0,2022,June,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-06-09 07:00:00,2022-06-09 07:05:00,5.0
06/10/2022,20:27:00,06/10/2022,21:30:00,California: Kern County;,WECC,System Operations,100,39094,2022,June,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic,,2022-06-10 20:27:00,2022-06-10 21:30:00,63.0
06/10/2022,20:20:00,06/10/2022,20:28:00,California: Kern County;,WECC,System Operations,100,Unknown,2022,June,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic,,2022-06-10 20:20:00,2022-06-10 20:28:00,8.0
06/14/2022,00:00:00,06/14/2022,06:00:00,Washington: Grant County;,WECC,Actual Physical Attack/Vandalism,0,0,2022,June,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2022-06-14 00:00:00,2022-06-14 06:00:00,360.0
06/16/2022,03:51:00,06/16/2022,06:30:00,Washington: Lewis County;,WECC,Suspicious Activity,35,7500,2022,June,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-06-16 03:51:00,2022-06-16 06:30:00,159.0
06/26/2022,17:05:00,06/26/2022,22:42:00,Nevada: Clark County;,WECC,Vandalism,0,0,2022,June,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-06-26 17:05:00,2022-06-26 22:42:00,337.0
07/03/2022,10:30:00,07/03/2022,10:40:00,California: Contra Costa County;,WECC,Vandalism,0,0,2022,July,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2022-07-03 10:30:00,2022-07-03 10:40:00,10.0
07/05/2022,08:00:00,07/05/2022,08:06:00,Washington: Pierce County; Oregon: Idaho: Montana:,WECC,Actual Physical Attack,0,0,2022,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-07-05 08:00:00,2022-07-05 08:06:00,6.0
07/06/2022,12:40:00,07/06/2022,12:41:00,Utah: California: Oregon: Douglas County;,WECC,Vandalism,0,0,2022,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-07-06 12:40:00,2022-07-06 12:41:00,1.0
07/12/2022,10:45:00,07/12/2022,11:00:00,Washington: Oregon: Clatsop County; Idaho: Montana:,WECC,Actual Physical Attack,0,0,2022,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-07-12 10:45:00,2022-07-12 11:00:00,15.0
07/13/2022,10:00:00,07/13/2022,13:00:00,Colorado: La Plata County;,WECC,Vandalism,0,0,2022,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-07-13 10:00:00,2022-07-13 13:00:00,180.0
07/18/2022,13:09:00,07/18/2022,13:11:00,Oregon: Josephine County;,WECC,Vandalism,0,0,2022,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-07-18 13:09:00,2022-07-18 13:11:00,2.0
07/26/2022,04:20:00,07/26/2022,04:57:00,California: Santa Barbara County;,WECC,Suspicious Activity,Unknown,Unknown,2022,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-07-26 04:20:00,2022-07-26 04:57:00,37.0
07/28/2022,19:25:00,07/28/2022,22:41:00,California: Placer County;,WECC,Actual Physical Attack,0,0,2022,July,"Damage or destruction of its Facility that results from actual or suspected intentional human action. Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2022-07-28 19:25:00,2022-07-28 22:41:00,196.0
07/30/2022,19:35:00,08/01/2022,13:17:00,California: Shasta County;,WECC,System Operations,0,0,2022,July,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,,2022-07-30 19:35:00,2022-08-01 13:17:00,2502.0
08/01/2022,08:03:00,08/01/2022,09:00:00,California: Los Angeles County;,WECC,Actual Physical Attack,0,0,2022,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-08-01 08:03:00,2022-08-01 09:00:00,57.0
08/05/2022,14:52:00,08/05/2022,16:41:00,Washington: Lewis County;,WECC,Vandalism,0,0,2022,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-08-05 14:52:00,2022-08-05 16:41:00,109.0
08/05/2022,02:00:00,08/05/2022,06:30:00,Washington:,WECC,Actual Physical Attack,3,350,2022,August,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2022-08-05 02:00:00,2022-08-05 06:30:00,270.0
08/09/2022,15:18:00,08/09/2022,15:19:00,Washington: Kitsap County;,WECC,Vandalism,0,0,2022,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-08-09 15:18:00,2022-08-09 15:19:00,1.0
08/15/2022,23:43:00,08/16/2022,07:14:00,Wyoming: Nebraska:,WECC/MRO,Transmission Interruption,0,5000,2022,August,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2022-08-15 23:43:00,2022-08-16 07:14:00,451.0
08/15/2022,09:08:00,08/15/2022,09:10:00,Nevada: Clark County;,WECC,Vandalism,0,0,2022,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-08-15 09:08:00,2022-08-15 09:10:00,2.0
08/19/2022,22:00:00,08/20/2022,11:30:00,Washington: Clark County;,WECC,Cyber Event,0,0,2022,August,Cyber event that could potentially impact electric power system adequacy or reliability,,2022-08-19 22:00:00,2022-08-20 11:30:00,810.0
08/22/2022,09:47:00,08/22/2022,09:48:00,California: Los Angeles County;,WECC,Vandalism,0,0,2022,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2022-08-22 09:47:00,2022-08-22 09:48:00,1.0
